NPI,Total_Payment_USDollars,Interaction,Teaching_Institute
1487816823.0,10688.6,5,0
1487814273.0,2560.0,2,0
1487813234.0,36392.88,2,0
1487813010.0,713853.39,30,2
1487811964.0,79948.3,7,7
1487811212.0,52023.5,18,13
1487807715.0,46880.82,1,1
1487807467.0,52733.700000000004,2,2
1487805503.0,58959.4,7,0
1487802757.0,394715.5,14,14
1487802385.0,133397.86,2,0
1487801403.0,426270.8,62,0
1487791547.0,12496.28,2,0
1487791273.0,4381.75,4,0
1487787974.0,5784.5,7,0
1487781175.0,89386.94,10,6
1487780284.0,13451.36,10,0
1487780151.0,404539.64,63,63
1487776373.0,1125.0,1,1
1487773867.0,31672.5,11,0
1487771119.0,141985.0,15,0
1487769733.0,1526412.26,95,77
1487768149.0,10498.84,2,0
1487767190.0,57222.44,17,0
1487766267.0,122110.81000000001,13,13
1487765319.0,17500.0,2,2
1487762423.0,500.0,1,0
1487762118.0,838053.11,44,40
1487761706.0,19844.36,5,0
1487760930.0,500.0,1,1
1487760203.0,31738.0,3,0
1487751798.0,635746.86,6,0
1487751012.0,541003.8,48,0
1487750444.0,55510.6,4,4
1487748703.0,4663.9,2,0
1487748661.0,25849.94,7,0
1487741872.0,126798.63,5,0
1487738639.0,1040161.31,22,0
1487738597.0,68557.71,64,64
1487736856.0,319667.38,35,27
1487736054.0,69041.25,31,31
1487734885.0,25400.0,1,0
1487734810.0,2463707.7600000002,7,2
1487734646.0,74726.17,16,1
1487732004.0,701311.03,18,18
1487730420.0,261991.61,37,0
1487728937.0,20495.0,1,0
1487725230.0,1390025.74,78,0
1487713343.0,15785.0,1,0
1487713277.0,104307.55,40,40
1487712071.0,2691.0,1,0
1487711784.0,33327.67,10,0
1487711743.0,36772.44,5,5
1487711644.0,966151.85,53,0
1487709259.0,239924.26,71,53
1487708202.0,155000.94,59,0
1487705034.0,1252752.6700000002,136,0
1487704953.0,26274.53,32,0
1487700688.0,595663.8300000001,10,0
1487698965.0,1746362.69,29,0
1487697421.0,3382.4,4,4
1487696365.0,76409.92,16,3
1487695557.0,30065.0,1,0
1487695102.0,55114.63,3,2
1487694154.0,2000.0,2,0
1487692869.0,69624.15,17,0
1487692794.0,100125.78,18,2
1487692331.0,40089.2,4,1
1487691895.0,11700.0,2,0
1487691127.0,573984.19,31,0
1487690855.0,3708775.7399999998,265,0
1487690376.0,41774.29,8,8
1487688826.0,75395.64,5,0
1487686911.0,39130.17,2,0
1487686812.0,70201.15,3,3
1487684726.0,15777.0,3,3
1487682753.0,4352.0,1,0
1487682092.0,18928.34,5,0
1487681987.0,25767.0,1,0
1487679593.0,11018.5,9,0
1487679213.0,2651783.8,45,0
1487673208.0,559256.39,85,0
1487672192.0,35032.22,3,0
1487672044.0,564843.86,20,10
1487671152.0,580976.6,15,1
1487670782.0,208108.0,1,0
1487670147.0,28766.5,8,1
1487668786.0,28449.04,18,8
1487667994.0,1124971.64,36,0
1487665899.0,7077990.43,423,0
1487665519.0,94505.0,6,6
1487663670.0,12050.0,8,8
1487663159.0,28937.1,2,0
1487663019.0,26.28,1,0
1487661831.0,1149898.94,329,0
1487661526.0,61677.649999999994,2,1
1487660155.0,81994.4,6,0
1487659637.0,24749.03,4,0
1487658936.0,39902.35,1,0
1487657680.0,75.0,1,0
1487657219.0,63678.01,7,0
1487657094.0,750.0,1,0
1487655700.0,18717.0,5,0
1487654737.0,12446.0,2,0
1487654596.0,6075.8,4,0
1487653911.0,190182.97,10,2
1487653697.0,88569.43000000001,17,0
1487652665.0,2900.0,2,0
1487652475.0,5479.0,2,0
1487652020.0,271637.16,100,0
1487651873.0,457270.0,30,0
1487651584.0,714614.36,39,0
1487648887.0,168603.18,7,0
1487648846.0,51796.71,9,9
1487646717.0,33089.5,5,5
1487646253.0,487.5,1,0
1487645693.0,101061.92,23,0
1487643854.0,1851.69,3,0
1487643672.0,254285.55000000002,5,0
1487642583.0,40522.12,10,0
1487641551.0,160649.32,15,0
1487641247.0,19046.54,4,1
1487641098.0,11750.0,3,3
1487640272.0,1498.0,1,1
1487639795.0,4893300.3,49,48
1487638516.0,161093.61000000002,80,0
1487637732.0,12886.5,12,0
1487636775.0,4933.0,2,0
1487635959.0,65950.3,4,0
1487635793.0,3730.0,2,2
1487635652.0,82199.26999999999,4,0
1487635066.0,7500.0,1,0
1487633962.0,341914.72000000003,8,0
1487633764.0,962.5,1,0
1487633731.0,42027.17,13,0
1487633251.0,449843.99,38,0
1487633111.0,83936.74,5,0
1487631412.0,118284.42,8,8
1487626560.0,5000.0,1,0
1487626008.0,2342119.82,290,0
1487625463.0,33029.0,1,0
1487625380.0,525065.51,32,0
1487621926.0,19576.1,14,0
1487621413.0,84466.61,51,0
1487621199.0,28700.0,1,0
1487620126.0,45.96,1,1
1487619995.0,7350.0,1,0
1487618559.0,177052.7,21,0
1487618328.0,9026.56,5,0
1487616017.0,37850.44,2,0
1487614947.0,118521.8,16,0
1487614293.0,700.0,1,0
1487611505.0,7948.98,6,0
1487610937.0,1750.0,1,0
1487610275.0,334.0,1,0
1487608840.0,113101.87,3,0
1487608766.0,303239.26,6,0
1487608378.0,22946.61,12,11
1487606554.0,268014.75,21,0
1487606034.0,162183.25,14,0
1487603692.0,66475.0,2,2
1487603353.0,3500.0,1,0
1487603239.0,651617.49,67,0
1487602157.0,31138.89,10,1
1487601647.0,463340.65,68,0
1487600953.0,11042.41,6,0
1487600763.0,104180.0,10,0
1487339222.0,2007.05,4,0
1487186144.0,2771631.76,247,0
1487160131.0,11249.2,4,0
1487156782.0,105000.0,2,2
1487134953.0,49880.26,10,0
1487100608.0,14862.96,6,0
1487099263.0,1544657.93,37,0
1487097499.0,79636.64,2,2
1487095568.0,1316504.93,113,0
1487095089.0,3420.0,1,0
1487094074.0,44019.5,7,0
1487094066.0,362312.2,45,45
1487091534.0,67452.71,17,10
1487073920.0,131014.5,14,0
1487072211.0,10920.0,2,2
1487072153.0,38564.25,1,0
1487066387.0,2460.0,1,1
1487065637.0,484949.77999999997,12,0
1487060828.0,12316.0,8,0
1487053484.0,95390.59,15,8
1487034880.0,5143.27,4,0
1487032116.0,28442.0,11,11
1487031498.0,3500.0,1,0
1487017935.0,28087.57,2,2
1487014858.0,10000.0,1,0
1487005542.0,71022.84,14,0
1487003786.0,90000.0,1,1
1487001822.0,1104.0,8,0
1477999522.0,125659.23,33,0
1477999316.0,1000.0,1,0
1477996833.0,11200.0,2,0
1477996346.0,23230.0,1,1
1477991933.0,360500.27,1,0
1477991503.0,8464.3,1,1
1477971661.0,122931.13,5,0
1477971109.0,99581.25,25,25
1477966927.0,17402.65,2,0
1477964518.0,276492.0,28,0
1477963601.0,132695.0,36,0
1477961027.0,83585.0,4,0
1477960227.0,94529.88,43,0
1477955540.0,7803.1,7,7
1477940484.0,7066.99,7,0
1477940161.0,37600.0,11,11
1477931566.0,57714.700000000004,14,0
1477927341.0,1419.0,7,7
1477909240.0,28150.1,3,0
1477907715.0,731639.09,39,33
1477905628.0,4560.0,1,0
1477896967.0,21613.8,6,0
1477896421.0,16383.01,1,0
1477896363.0,63892.7,2,0
1477889160.0,257063.22999999998,6,0
1477887479.0,109182.4,12,0
1477886356.0,13716.0,1,0
1477879815.0,91.0,1,0
1477878494.0,5419.2,4,0
1477878288.0,66704.0,1,0
1477873859.0,40983.93,8,0
1477873750.0,25180.0,18,0
1477873131.0,7673.75,5,0
1477872349.0,86143.0,6,0
1477871333.0,80850.0,35,35
1477871184.0,96612.32,1,0
1477870442.0,155822.11,10,2
1477867877.0,410422.70999999996,5,4
1477866580.0,896.87,1,0
1477866390.0,39492.22,72,0
1477865574.0,26213.65,6,0
1477865384.0,23516.25,1,0
1477864304.0,261768.45,101,0
1477860302.0,50353.67,4,0
1477854891.0,31913.95,14,0
1477852945.0,31414.0,3,3
1477852101.0,44258.4,17,0
1477852010.0,34440.18,2,0
1477848695.0,124952.17,25,0
1477846715.0,33984.4,18,0
1477845089.0,8801.6,9,0
1477844652.0,1269088.24,30,0
1477844637.0,10058.0,2,0
1477844371.0,173952.0,2,2
1477843233.0,60000.0,1,1
1477841682.0,473.87,1,0
1477832582.0,8778.0,3,0
1477829489.0,1171831.25,17,10
1477825891.0,246389.75,25,25
1477819670.0,11097.4,6,0
1477819340.0,9144.0,1,1
1477819324.0,27970.51,2,2
1477817971.0,154974.0,7,0
1477817757.0,37815.96,4,0
1477817542.0,18538.32,3,1
1477816742.0,31763.08,4,4
1477815991.0,8572.0,3,2
1477814739.0,87924.02,12,0
1477808590.0,63593.25,26,0
1477808285.0,35146.46,2,0
1477803427.0,47790.0,3,0
1477795607.0,1492284.99,84,4
1477794113.0,49816.55,6,0
1477793917.0,250000.0,1,0
1477791879.0,43719.0,5,0
1477791143.0,3356.0,2,0
1477790962.0,1929606.97,14,0
1477788214.0,205324.72,65,0
1477787257.0,5825.0,5,0
1477784288.0,470084.0,18,0
1477784247.0,67176.6,6,0
1477783744.0,6270032.02,293,0
1477783496.0,334.0,1,0
1477783470.0,2870.5,3,3
1477782316.0,116389.55,7,0
1477781474.0,437621.82,34,0
1477781235.0,90276.4,3,0
1477780898.0,9487.5,3,0
1477780344.0,1363.5,1,0
1477767432.0,69946.43,2,1
1477765493.0,121204.88,1,1
1477764900.0,46639.0,17,0
1477758035.0,20000.0,1,0
1477757987.0,73945.6,9,8
1477757730.0,5660.0,1,0
1477755288.0,28425.4,2,0
1477755031.0,17388.16,2,2
1477754778.0,74995.83,1,1
1477749380.0,656648.94,47,0
1477749216.0,337576.62,4,0
1477748382.0,172160.63,4,0
1477745800.0,248658.76,6,0
1477745537.0,214412.55,17,0
1477745115.0,2616.9,1,0
1477744316.0,1037445.07,162,0
1477741197.0,7993.4,1,0
1477741122.0,56836.52,13,13
1477739597.0,43676.0,8,0
1477739472.0,79643.0,3,0
1477737914.0,1181751.21,98,0
1477737716.0,22760.0,1,0
1477736163.0,233948.37,24,2
1477735595.0,4547.7,1,0
1477733426.0,46036.0,3,3
1477732535.0,11795.0,1,0
1477728111.0,11889.0,2,0
1477727030.0,10570.0,7,7
1477726115.0,422609.54,74,0
1477721140.0,379357.07,11,0
1477719946.0,85800.0,1,1
1477718724.0,21237.46,6,6
1477718153.0,780.0,1,0
1477717106.0,427247.17,13,0
1477715647.0,28724.2,2,0
1477714947.0,27534.48,1,1
1477714756.0,27265.95,6,0
1477714665.0,1600.0,2,0
1477712131.0,1310.76,2,2
1477711901.0,1350.0,1,0
1477711422.0,259473.76,96,0
1477710556.0,99164.64,3,0
1477703312.0,129989.9,12,0
1477699601.0,394153.44,12,4
1477699015.0,54512.0,1,1
1477696995.0,5580.2,4,0
1477694867.0,3909.1,2,0
1477694420.0,2082.0,2,0
1477692465.0,721134.0399999999,57,0
1477689131.0,69508.64,3,0
1477686608.0,75000.0,1,0
1477685360.0,2032.85,2,0
1477678837.0,1730198.06,288,0
1477677557.0,20973.8,3,0
1477675874.0,23500.0,10,0
1477675494.0,4366.2,2,0
1477674562.0,41358.0,2,0
1477666923.0,122007.89,47,0
1477666758.0,96684.69,41,1
1477664480.0,81138.67,18,0
1477663284.0,23449.52,4,0
1477659746.0,42115.7,4,4
1477659407.0,19656.0,1,1
1477658771.0,13450.0,2,0
1477657344.0,5000.0,1,0
1477655462.0,229053.71,56,0
1477654721.0,279827.86,13,12
1477654374.0,84390.85,2,0
1477654044.0,98887.0,1,0
1477651966.0,35798.840000000004,27,0
1477651651.0,2300.0,1,0
1477648087.0,2998.45,4,0
1477647659.0,861025.16,10,10
1477647410.0,88585.84,1,0
1477645109.0,1264.65,1,0
1477644896.0,145722.41,14,0
1477643955.0,1312944.51,37,0
1477643229.0,74501.87,13,13
1477640597.0,46293.14,1,1
1477638252.0,37315.4,11,0
1477638203.0,24184.0,14,14
1477638104.0,8674.6,4,4
1477636611.0,14412.97,1,0
1477628113.0,10989.68,3,2
1477624138.0,17407.8,11,0
1477618155.0,8142.81,5,0
1477614790.0,33419.44,3,2
1477610715.0,1458620.07,75,0
1477609949.0,203192.24,7,7
1477609055.0,277.0,1,0
1477606309.0,3906168.15,197,196
1477599512.0,163696.41,2,2
1477599454.0,789941.15,32,29
1477597664.0,53704.0,1,1
1477590073.0,32092.8,1,0
1477588747.0,32390.45,6,0
1477587137.0,27383.0,1,1
1477585347.0,4064.89,2,0
1477585305.0,18790.0,3,0
1477584423.0,9316.8,1,1
1477584399.0,178503.19,24,0
1477583698.0,4150.0,1,1
1477582096.0,1287542.78,122,0
1477582054.0,43235.93,1,1
1477582039.0,5000.0,1,0
1477581924.0,10561.5,3,1
1477579647.0,60225.75,15,15
1477578680.0,15475.0,1,0
1477577591.0,7279.86,5,4
1477575470.0,92215.49,1,1
1477574085.0,16567.0,4,0
1477573814.0,155286.48,5,0
1477573723.0,5449.54,3,0
1477572436.0,307216.06,24,0
1477571263.0,51392.049999999996,6,1
1477571131.0,84722.37,29,0
1477567576.0,7482.0,5,5
1477566545.0,25370.14,237,0
1477566222.0,40546.659999999996,18,0
1477565018.0,120850.5,10,9
1477564839.0,8040.0,24,24
1477564342.0,74985.7,5,0
1477563096.0,36370.4,6,0
1477563039.0,41751.33,5,0
1477562478.0,24550.0,2,0
1477561660.0,491926.16,99,0
1477559359.0,367179.97,19,0
1477558682.0,48336.0,14,0
1477558674.0,123240.7,4,0
1477558435.0,21750.0,2,1
1477557346.0,60673.86,23,0
1477556561.0,103617.76,25,0
1477555878.0,1070804.24,31,0
1477553857.0,7055074.5,20,0
1477553022.0,69595.04,12,0
1477552206.0,32730.300000000003,3,0
1477551968.0,959485.1399999999,15,0
1477551752.0,58443.52,20,0
1477549707.0,10041.6,3,2
1477548170.0,4214.0,7,0
1477547206.0,28975.0,9,0
1477545499.0,297072.88,10,10
1477543262.0,17700.0,3,0
1477541274.0,1209021.78,35,0
1477540821.0,12556.07,3,0
1477538791.0,7556.5,1,1
1477538593.0,40027.94,7,0
1477537868.0,191896.11,7,0
1477532208.0,661896.7,37,0
1477529535.0,237106.78999999998,29,0
1477528065.0,32959.0,8,0
1477526895.0,2123.65,1,0
1477525657.0,10400.0,7,0
1477525624.0,500.0,1,1
1477524130.0,15963.9,4,0
1477523637.0,211893.2,22,17
1477522621.0,6077.5,3,0
1477522464.0,25493.28,70,70
1477520872.0,10000.0,1,1
1477520054.0,359880.0,11,0
1477519775.0,19381.0,1,1
1477518686.0,515802.18,108,9
1477518082.0,536470.48,26,0
1477517183.0,30465.8,19,0
1477516938.0,32521.0,31,0
1477516888.0,428040.47,16,10
1477516748.0,659647.53,122,0
1477516524.0,25973.4,10,0
1477515781.0,427776.27,34,0
1477514768.0,3424085.0300000003,43,0
1477513802.0,230322.0,56,0
1477513778.0,1446.0,3,0
1477512663.0,214906.53999999998,4,0
1477510931.0,2796254.69,71,0
1477510311.0,29628.46,3,0
1477507242.0,2407.0,1,0
1477506657.0,152248.51,60,0
1477505980.0,305516.79,108,0
1477505329.0,8183.05,4,0
1477505071.0,21075.0,1,0
1477505048.0,24900.0,5,0
1477504405.0,2170946.31,221,0
1477504223.0,121140.17,2,0
1477503894.0,137609.41,9,0
1477503308.0,35378.35,13,0
1477501856.0,17000.0,3,3
1477501146.0,67521.84,13,0
1477500635.0,352222.62,22,22
1477500403.0,109590.6,5,5
1477500056.0,101505.85,36,0
1477196822.0,22238.54,14,0
1477185494.0,28380.65,7,0
1477121705.0,1814068.0,3,3
1477103851.0,16431.36,6,0
1477057602.0,463407.04,42,0
1477007722.0,8049.0,2,0
1477006468.0,1596.85,3,0
1467957779.0,24335.5,9,0
1467949792.0,15490.2,15,15
1467907832.0,41812.5,1,0
1467899328.0,86464.0,6,0
1467898916.0,81214.9,3,2
1467896530.0,29127.15,7,0
1467895425.0,11070.0,2,2
1467892893.0,75495.56,13,0
1467892166.0,16668.57,3,0
1467871756.0,513089.77,22,3
1467871293.0,732158.87,86,0
1467870204.0,56040.159999999996,4,0
1467869594.0,8463.0,6,0
1467865527.0,393389.61,73,7
1467862573.0,8577.0,11,0
1467859660.0,158310.0,11,0
1467848655.0,32127.32,2,0
1467848366.0,200740.2,28,28
1467847541.0,33214.36,12,12
1467839860.0,245995.7,16,15
1467827261.0,13548.8,3,3
1467815506.0,206623.53,34,0
1467809665.0,22335.0,9,0
1467808865.0,21025.21,2,0
1467806687.0,2529.0,2,0
1467796623.0,31450.0,2,0
1467795252.0,650.0,1,0
1467794867.0,14282.2,1,0
1467794271.0,130716.78,5,4
1467791764.0,17196.98,2,2
1467780551.0,1000.0,1,1
1467778738.0,18504.82,161,0
1467776948.0,117563.65,5,0
1467774844.0,45711.76,8,0
1467773689.0,7812.0,4,4
1467772533.0,2754990.22,30,30
1467772376.0,110336.0,6,0
1467771311.0,189437.17,45,0
1467765784.0,71911.04,10,0
1467765560.0,54683.24,15,0
1467763987.0,35957.51,3,0
1467763599.0,2289.1,1,0
1467763441.0,75680.36,3,0
1467756585.0,84000.0,1,0
1467751560.0,23804.55,1,0
1467749374.0,7636.5,1,0
1467743500.0,913345.88,8,0
1467742213.0,32196.64,3,1
1467741306.0,41805.55,5,5
1467741132.0,308909.27999999997,16,0
1467736363.0,110283.43000000001,222,0
1467733113.0,349882.86,34,0
1467727685.0,43894.6,1,1
1467718379.0,1452406.16,5,0
1467708305.0,2965.0,1,0
1467705962.0,22099.0,1,0
1467696856.0,347465.15,10,10
1467696138.0,85861.79999999999,2,0
1467695361.0,7764.0,2,0
1467692947.0,10488.0,1,0
1467691329.0,19195.95,7,7
1467689505.0,15837.72,3,0
1467689265.0,50427.0,3,0
1467687392.0,519191.03,3,0
1467686683.0,5088.77,3,0
1467686659.0,1439760.6199999999,51,49
1467684621.0,320.0,1,0
1467682690.0,63571.3,5,0
1467678623.0,316408.62,52,0
1467672907.0,784036.87,179,110
1467668772.0,9599.2,3,0
1467666156.0,11031.0,2,0
1467666123.0,9200.78,1,0
1467664839.0,536116.34,47,0
1467664466.0,388425.42,44,0
1467664136.0,2071154.16,105,76
1467662791.0,7953.12,1,1
1467660217.0,7655.639999999999,3,0
1467657858.0,11063.0,5,0
1467655787.0,41028.23,1,1
1467653725.0,1663.48,1,0
1467653006.0,18757.9,2,0
1467650796.0,19758.6,9,8
1467649525.0,122854.0,14,0
1467649368.0,33529.67,13,0
1467646984.0,57005.37,19,0
1467646141.0,998423.31,66,0
1467644435.0,96181.64,2,0
1467644369.0,56452.35,1,0
1467643585.0,5075.17,1,1
1467641423.0,113150.95999999999,47,0
1467640953.0,451535.58,39,0
1467638049.0,14050.0,1,0
1467636902.0,8623.4,4,0
1467629006.0,3833559.44,49,22
1467627935.0,5835.16,2,0
1467627653.0,2773681.99,113,4
1467626549.0,1000.0,1,0
1467626127.0,162250.63,2,0
1467624619.0,384936.03,30,0
1467623199.0,232184.55,78,35
1467620286.0,39669.130000000005,2,2
1467619080.0,14660.0,1,0
1467617597.0,27310.02,8,8
1467616664.0,98398.73999999999,4,4
1467616326.0,28203.0,10,9
1467615963.0,29620.0,2,0
1467615823.0,960186.59,163,0
1467615559.0,43195.25,20,0
1467613802.0,97368.81,8,7
1467613216.0,664.0,3,0
1467611640.0,22823.420000000002,42,0
1467611475.0,46450.68,10,0
1467611012.0,60163.1,1,0
1467609537.0,31936.58,3,0
1467608554.0,1217426.18,126,124
1467605766.0,7040.0,1,1
1467604926.0,2750.21,2,0
1467603027.0,50414.72,12,1
1467602664.0,44951.95,1,0
1467599134.0,74672.97,13,0
1467598482.0,189579.49,37,0
1467593152.0,56505.88,35,0
1467592071.0,162975.75,6,0
1467590190.0,30405.0,16,0
1467588871.0,77744.78,32,0
1467588160.0,2861.11,4,0
1467585349.0,51624.200000000004,4,0
1467579342.0,6965.0,3,0
1467579177.0,560.0,1,0
1467576900.0,1197828.06,122,0
1467571299.0,4573.0,1,1
1467570945.0,36900.0,4,1
1467569459.0,164639.0,6,0
1467568725.0,50819.03,5,0
1467567263.0,6176.56,1,0
1467567131.0,1626618.57,108,0
1467567032.0,397468.47,41,0
1467566042.0,13457.0,2,0
1467565911.0,41284.35,8,0
1467565358.0,9915.0,4,0
1467563593.0,202529.27,17,0
1467563064.0,42985.3,2,0
1467561464.0,12160.0,4,4
1467558932.0,173521.12,6,1
1467553149.0,262377.58,38,0
1467550871.0,15357.5,2,2
1467549899.0,11158.32,9,0
1467549535.0,241925.68,40,0
1467548941.0,22234.6,11,1
1467548701.0,114665.25,6,0
1467548073.0,159924.0,1,0
1467546507.0,8350.0,3,3
1467541953.0,105896.0,11,0
1467540203.0,277301.18,3,3
1467538132.0,3402548.84,58,58
1467533893.0,12860237.69,2751,0
1467532705.0,120120.3,8,0
1467532630.0,55667.770000000004,3,3
1467532093.0,4426574.11,176,0
1467530626.0,160651.24,460,18
1467529347.0,2024.2,4,1
1467528950.0,261582.0,1,0
1467527903.0,548084.51,122,0
1467526525.0,54131.44,3,0
1467526442.0,82106.2,10,0
1467524785.0,15435.21,2,0
1467523423.0,553914.46,4,0
1467521757.0,375014.61,5,5
1467520965.0,565231.43,31,0
1467518209.0,52694.0,1,1
1467511311.0,38052.1,10,0
1467507459.0,24200.0,1,0
1467507343.0,63203.46,10,0
1467506220.0,30431.0,1,0
1467505784.0,383940.2,71,44
1467505206.0,47000.0,1,1
1467504373.0,9573.9,3,0
1467503516.0,512345.92,95,94
1467503441.0,307654.6,31,0
1467502401.0,6248.59,19,0
1467499475.0,5500.0,1,0
1467499285.0,369557.9,403,0
1467499087.0,608.71,1,0
1467497263.0,213649.31,21,21
1467495788.0,49685.67,1,1
1467494690.0,1904.0,1,0
1467494385.0,16506.0,2,0
1467493478.0,19850.0,1,0
1467491977.0,81887.0,12,0
1467491555.0,239881.02999999997,3,1
1467491076.0,48117.16,4,0
1467491019.0,109353.0,1,0
1467490854.0,18923.16,3,0
1467489146.0,153081.47999999998,3,0
1467486993.0,1471631.46,71,66
1467486126.0,12480.0,12,0
1467485730.0,50391.0,4,0
1467483404.0,272015.22,74,3
1467482216.0,89165.96,29,0
1467481531.0,1928523.13,22,0
1467481382.0,13448.72,6,0
1467480160.0,1841580.0,2,0
1467477463.0,152391.5,6,0
1467476598.0,198.32,2,0
1467475962.0,43756.5,17,0
1467474502.0,27182.0,1,0
1467474452.0,23649.66,5,0
1467474080.0,1047568.05,19,0
1467472647.0,1500.0,1,0
1467472175.0,17375.0,4,0
1467471854.0,12461.0,5,0
1467471557.0,60479.219999999994,5,0
1467470005.0,135438.39,12,2
1467469700.0,139785.13999999998,9,0
1467468447.0,13416.58,1,0
1467467985.0,31366.0,6,0
1467466771.0,574.8,1,0
1467466573.0,15734.0,6,0
1467465401.0,102176.7,44,44
1467465153.0,77542.0,10,0
1467465070.0,245873.66,17,6
1467461392.0,3000.0,2,0
1467461293.0,87364.0,11,0
1467460774.0,6118.99,1,0
1467459966.0,4268.16,2,0
1467459578.0,2195839.13,180,0
1467459263.0,29910.0,3,1
1467459222.0,152043.74,9,9
1467458661.0,41360.95,2,0
1467458083.0,6354.0,3,0
1467457358.0,6191.23,5,2
1467456350.0,16139.6,12,0
1467455386.0,2000.0,1,0
1467455279.0,992883.88,24,0
1467455055.0,80194.62,9,0
1467454835.0,31822.8,22,0
1467454009.0,14537.7,3,0
1467451146.0,10040.7,20,0
1467448837.0,34898.25,12,0
1467448191.0,210.16,1,0
1467447763.0,171456.8,54,41
1467447656.0,1441153.53,24,0
1467447623.0,5947.16,4,0
1467447417.0,112492.18000000001,24,0
1467447284.0,827606.2,18,0
1467445999.0,918292.58,296,0
1467445551.0,151488.91999999998,23,0
1467445007.0,52426.8,20,0
1467444901.0,8361.0,9,0
1467442392.0,42032.18,8,0
1467441428.0,753971.63,18,0
1467441238.0,394942.45,90,73
1467440412.0,4796.0,1,0
1467438358.0,2300.0,1,0
1467436915.0,1770501.98,79,64
1467436436.0,510366.52,40,0
1467436220.0,235552.23,45,0
1467435503.0,13700.0,2,0
1467434464.0,2200.0,1,0
1467432500.0,36694.09,6,5
1467432344.0,389470.5,9,6
1467432245.0,35968.0,18,0
1467432237.0,20688.83,9,0
1467431379.0,8355.0,1,1
1467431122.0,131048.25,6,0
1467430777.0,257204.47999999998,23,0
1467430579.0,192189.68,20,0
1467429308.0,902.0,2,0
1467429191.0,7083.7,5,0
1467427096.0,486960.0,11,7
1467426718.0,7848.0,10,0
1467424929.0,274392.64,27,7
1467424382.0,7160746.4799999995,72,0
1467423392.0,10000.0,1,0
1467422949.0,22750.0,4,0
1467422923.0,252865.55,43,43
1467420737.0,803480.15,7,2
1467418053.0,2929133.35,36,0
1467417360.0,38293.75,4,0
1467417246.0,15732.0,2,0
1467417204.0,11236.56,1,0
1467417014.0,270006.82,2,0
1467416602.0,320683.18,3,0
1467416271.0,542667.7,36,1
1467415711.0,37409.01,8,0
1467413658.0,8288.0,1,0
1467412916.0,1028757.2100000001,36,0
1467411017.0,17095.3,3,0
1467410977.0,339554.9,8,0
1467410241.0,103070.86,19,0
1467410019.0,12395.01,6,0
1467409763.0,46187.3,9,1
1467409755.0,604734.95,69,0
1467409383.0,51870.18,10,0
1467408948.0,2650719.61,78,78
1467408591.0,166044.72,73,0
1467407130.0,107.36,1,0
1467404707.0,3772.0,1,0
1467404186.0,194591.19,55,0
1467403881.0,985389.34,200,0
1467403527.0,25200.0,1,0
1467403212.0,1573.54,8,0
1467403006.0,391.5,1,1
1467402164.0,20372.0,1,0
1467401216.0,62349.869999999995,7,0
1467401042.0,1501.0,2,0
1467092817.0,3886.0,6,6
1467002246.0,77544.16,25,0
1457964421.0,12000.0,4,0
1457892861.0,676.91,1,0
1457892671.0,10320.02,1,0
1457883993.0,48471.32,2,0
1457883621.0,2400.0,1,0
1457799454.0,182656.9,6,0
1457795239.0,83520.44,1,1
1457781718.0,458134.0,18,0
1457779605.0,72148.0,5,0
1457779589.0,21165.0,4,0
1457779274.0,63361.37,1,1
1457779035.0,97516.43,5,5
1457774572.0,360.67,1,1
1457770166.0,1566.14,1,0
1457768327.0,27183.86,1,0
1457766792.0,58284.82,49,48
1457766149.0,78800.0,1,0
1457766123.0,11202.0,7,0
1457765224.0,81764.0,1,1
1457761264.0,8192.8,1,1
1457756926.0,135525.02,187,21
1457748394.0,15346.8,5,5
1457745689.0,35134.990000000005,2,1
1457745648.0,50135.66,6,6
1457745341.0,306783.16,40,40
1457734659.0,46798.0,5,0
1457733008.0,5800.0,5,0
1457732562.0,10580.0,1,0
1457715559.0,65913.0,18,0
1457715237.0,2500.0,1,0
1457693921.0,33223.0,2,2
1457693566.0,93070.4,5,0
